# Site: https://kubernetes.recipes/
# Run Date: 2026-06-06T00:44:19.573Z
# Pages Crawled: 606
# Total Issues: 1915

issue_type,severity,category,url,evidence_summary,change_state,fix_recommendation,ownership
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/init-containers,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/init-containers,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-alma-linux,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-alma-linux,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-amazon-linux,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-amazon-linux,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-arch-linux,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-arch-linux,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-centos-stream,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-centos-stream,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-debian,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-debian,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-fedora,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-fedora,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-opensuse,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-opensuse,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-oracle-linux,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-oracle-linux,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-rhel,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-rhel,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-rocky-linux,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-rocky-linux,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-suse-sles,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-suse-sles,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-ubuntu,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-argocd-ubuntu,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-alma-linux,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-alma-linux,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-amazon-linux,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-amazon-linux,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-arch-linux,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-centos-stream,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-centos-stream,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-debian,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-debian,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-fedora,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-fedora,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-opensuse,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-opensuse,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-oracle-linux,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-oracle-linux,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-rhel,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-rhel,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
OTHER_MISSING_HSTS_HEADER,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-rocky-linux,HTTPS page missing Strict-Transport-Security header,unchanged,"Add a Strict-Transport-Security header (e.g., 'max-age=31536000; includeSubDomains') to enforce HTTPS connections.",engineering
OTHER_MISSING_OR_WEAK_CSP,Medium,OTHER,https://kubernetes.recipes/recipes/deployments/install-kubernetes-rocky-linux,Missing Content-Security-Policy header,unchanged,Add a Content-Security-Policy header with appropriate directives. Start with a report-only policy to identify issues before enforcing.,engineering
